i j mu_x mu_y mu_z deltaE
10 115 -0.00000000 -0.00000000 -0.00000010 5.25800000
10 116 -0.00003070 0.00004970 0.00000000 5.32440000
10 117 -0.00000000 0.00000000 0.00009640 5.33270000
10 118 -0.00000000 -0.00000000 -0.03315630 5.34930000
10 119 -0.00000000 0.00000000 -0.00018720 5.35490000
10 120 0.00008600 -0.00013840 0.00000000 5.36150000
10 121 0.00000000 -0.00000000 -0.00017900 5.40780000
10 122 -0.00003220 -0.00001980 -0.00000000 5.50260000
10 123 0.00000000 0.00000000 0.25741170 5.52290000
10 124 0.00017480 -0.00006810 0.00000000 5.56250000
10 125 0.16920460 0.10454620 -0.00000000 5.56260000
10 126 0.83310540 0.51474130 -0.00000000 5.67240000
10 127 -0.04513700 -0.02788690 0.00000000 5.67370000
10 128 -0.00004590 0.00007450 0.00000000 5.75560000
10 129 0.00000000 -0.00000000 0.00001750 5.78830000
10 130 -0.00000000 0.00000000 -0.00000770 5.79930000
10 131 -0.00053420 -0.00032940 -0.00000000 5.84860000
10 132 -0.00000000 0.00000000 0.58695620 5.87050000
10 133 -0.36809520 -0.22742540 -0.00000000 5.87600000
10 134 -0.00030750 -0.00019010 0.00000000 6.04030000
10 135 -0.00056670 0.00091160 -0.00000000 6.05740000
10 136 0.00843460 -0.01364990 -0.00000000 6.07330000
10 137 0.00000000 -0.00000000 -0.00003370 6.11900000
10 138 -0.00000000 0.00000000 0.00002130 6.14720000
10 139 0.00012390 0.00007640 -0.00000000 6.14950000
10 140 0.00000000 0.00000000 0.00011920 6.34300000
10 141 -0.00056810 -0.00035080 -0.00000000 6.34680000
10 142 0.00008400 -0.00013580 0.00000000 6.36840000
10 143 0.00000000 0.00000000 0.00000000 6.37070000
10 144 0.00325040 -0.00526440 0.00000000 6.38360000
10 145 -0.00007170 -0.00004390 -0.00000000 6.39920000
10 146 0.00000000 -0.00000000 -0.37843200 6.40080000
10 147 -0.00000000 0.00000000 0.00009000 6.45690000
10 148 -0.00008810 0.00014310 -0.00000000 6.46580000
10 149 -0.00000000 0.00000000 0.00003550 6.50940000
10 150 0.00017780 -0.00028960 0.00000000 6.52320000
10 151 0.00007440 -0.00012210 -0.00000000 6.53300000
10 152 -0.45687300 -0.28226860 0.00000000 6.56510000
10 153 0.00000000 0.00000000 0.00001030 6.60750000
10 154 0.00096670 0.00059780 -0.00000000 6.64000000
10 155 -0.00000000 0.00000000 -0.00663130 6.64040000
10 156 -0.00049040 0.00079490 0.00000000 6.67800000
10 157 -0.06333040 -0.03906400 0.00000000 6.72190000
10 158 0.11385070 -0.18448230 0.00000000 6.72770000
10 159 0.00000000 0.00000000 0.00002640 6.74650000
10 160 -0.00150340 -0.00092590 -0.00000000 6.78300000
10 161 0.22478900 0.13886610 0.00000000 6.80090000
10 162 0.01401350 -0.02272600 -0.00000000 6.82620000
10 163 0.19313740 0.11931230 0.00000000 6.84700000
10 164 0.00000000 -0.00000000 -0.00000090 6.87510000
10 165 0.00000000 -0.00000000 0.00000000 6.90430000
10 166 0.10771120 0.06654700 0.00000000 6.91450000
10 167 -0.00005060 0.00007970 0.00000000 6.91570000
10 168 0.00000000 -0.00000000 0.00001640 6.92370000
10 169 -0.00046500 -0.00028520 0.00000000 6.96870000
10 170 -0.00012690 0.00020600 -0.00000000 6.99010000
10 171 -0.02428250 0.03929900 0.00000000 7.00280000
10 172 0.00306110 -0.00495300 0.00000000 7.00300000
10 173 -0.00025860 -0.00016000 0.00000000 7.01630000
10 174 0.00000000 -0.00000000 -0.00000290 7.05560000
10 175 -0.04822740 -0.02980370 -0.00000000 7.13980000
10 176 0.00003210 -0.00005130 -0.00000000 7.16310000
10 177 -0.00000000 -0.00000000 0.00275670 7.17870000
10 178 0.00019080 0.00011640 0.00000000 7.25210000
10 179 0.00000000 0.00000000 0.00000110 7.30910000
10 180 0.00000000 0.00000000 -0.00001180 7.34810000
10 181 0.26804940 -0.43381620 -0.00000000 7.35570000
10 182 0.00000000 0.00000000 -0.00000000 7.36610000
10 183 0.01413980 0.00873630 -0.00000000 7.40640000
10 184 0.00022430 0.00014040 0.00000000 7.44860000
10 185 -0.00000000 -0.00000000 -0.00001210 7.45840000
10 186 -0.00055080 -0.00033810 -0.00000000 7.50820000
10 187 0.00000000 0.00000000 -0.00031530 7.51640000
10 188 -0.00000000 -0.00000000 0.01822510 7.53360000
10 189 -0.02593680 0.04200820 -0.00000000 7.53640000
10 190 -0.00000000 0.00000000 0.00000370 7.58970000
10 191 -0.00060690 -0.00037780 0.00000000 7.60490000
10 192 0.00000000 0.00000000 -0.00000020 7.64340000
10 193 0.00964980 0.00596690 0.00000000 7.67180000
10 194 -0.16815400 0.27219070 0.00000000 7.68850000
10 195 0.00000000 0.00000000 0.00000010 7.69080000
10 196 -0.00015800 -0.00012600 0.00000000 7.69870000
10 197 -0.00013480 0.00021800 -0.00000000 7.70810000
10 198 0.00000000 0.00000000 -0.00004030 7.71280000
10 199 -0.00000000 0.00000000 0.00000000 7.72350000
10 200 -0.00014620 -0.00009310 0.00000000 7.76240000
11 11 -0.00186400 -0.00114890 0.00000000 0.00000000
11 12 0.00000000 -0.00000000 0.00000160 0.09810000
11 13 0.00000000 0.00000000 -0.14259430 0.23550000
11 14 -0.00000000 0.00000000 0.00017690 0.40940000
11 15 -0.00000720 0.00001140 -0.00000000 0.42780000
11 16 -0.00006440 -0.00003970 0.00000000 0.43390000
11 17 0.00000000 -0.00000000 -0.00000030 0.47510000
11 18 0.00010640 -0.00017390 -0.00000000 0.50400000
11 19 -0.00000000 0.00000000 0.00007900 0.70190000
11 20 -3.06851240 -1.89832220 -0.00000000 0.86250000
11 21 -1.75677170 2.83878430 0.00000000 0.89320000
11 22 0.28136580 0.17613960 0.00000000 0.92680000
11 23 -0.00000000 -0.00000000 0.01241140 0.96840000
11 24 0.00000000 -0.00000000 -0.00000150 1.01660000
11 25 -0.33076670 -0.20387990 -0.00000000 1.15190000
11 26 -0.00058300 -0.00036010 0.00000000 1.19330000
11 27 0.05176150 -0.08377490 -0.00000000 1.27360000
11 28 0.00000000 -0.00000000 -0.00000010 1.29850000
11 29 0.00000000 0.00000000 0.20185590 1.46840000
11 30 0.00002010 -0.00003390 0.00000000 1.56000000
11 31 -0.00000000 0.00000000 0.00019720 1.62730000
11 32 0.00000000 -0.00000000 0.00000000 1.66280000
11 33 -0.27738270 0.44902810 -0.00000000 1.70130000
11 34 -0.09940340 0.16092060 -0.00000000 1.74970000
11 35 0.00000000 -0.00000000 0.00062870 1.77910000
11 36 0.00000000 -0.00000000 0.00000000 1.87650000
11 37 0.02910330 0.01795640 0.00000000 1.93050000
11 38 -0.00000000 -0.00000000 -0.00050200 1.93510000
11 39 -0.00001950 -0.00001220 -0.00000000 2.00110000
11 40 0.00000000 0.00000000 1.94983070 2.00410000
11 41 -0.00000000 -0.00000000 -1.37764450 2.13330000
11 42 0.04456320 0.02753420 -0.00000000 2.16170000
11 43 0.00000000 -0.00000000 0.00000000 2.24680000
11 44 0.00000000 -0.00000000 0.07112800 2.34740000
11 45 0.00022490 -0.00036440 0.00000000 2.35560000
11 46 0.03292110 0.02066800 0.00000000 2.38330000
11 47 -0.04299020 0.06943000 0.00000000 2.38350000
11 48 0.03078050 0.01888760 0.00000000 2.43740000
11 49 -0.00051540 -0.00031610 0.00000000 2.47230000
11 50 0.00000000 -0.00000000 0.00012330 2.53070000
11 51 0.00000000 -0.00000000 0.00003030 2.53210000
11 52 0.00000000 -0.00000000 -0.00012340 2.56100000
11 53 -0.00011280 -0.00006950 0.00000000 2.59690000
11 54 -0.00000000 0.00000000 0.00019980 2.60870000
11 55 0.00000000 -0.00000000 -0.00011940 2.68030000
11 56 -0.00000000 0.00000000 0.00000200 2.72740000
11 57 -0.00004170 0.00006750 0.00000000 2.73520000
11 58 0.00000000 -0.00000000 -0.00006250 2.81620000
11 59 0.00131080 0.00080790 -0.00000000 2.89960000
11 60 0.00000000 -0.00000000 0.00012890 2.90080000
11 61 1.12776330 -1.82526880 -0.00000000 2.94230000
11 62 -0.00017560 0.00028410 0.00000000 3.02720000
11 63 -0.00000000 0.00000000 0.00001530 3.11620000
11 64 -0.00000000 -0.00000000 0.00000020 3.16790000
11 65 -0.17500690 -0.10809190 -0.00000000 3.18740000
11 66 0.00166770 0.00103080 0.00000000 3.22310000
11 67 0.00000000 0.00000000 0.07730860 3.27020000
11 68 -0.15367540 -0.09499760 -0.00000000 3.27320000
11 69 -0.37259100 -0.23017850 -0.00000000 3.36450000
11 70 0.00000000 -0.00000000 0.00001230 3.42110000
11 71 0.00000000 -0.00000000 0.00000100 3.47180000
11 72 -0.00000000 -0.00000000 -0.05534800 3.49710000
11 73 -0.00108330 0.00175240 -0.00000000 3.52500000
11 74 0.00128260 -0.00207520 -0.00000000 3.56060000
11 75 0.00000000 -0.00000000 0.00004640 3.59790000
11 76 -0.00000000 0.00000000 0.00049160 3.60370000
11 77 -0.00000000 0.00000000 -0.00000110 3.60480000
11 78 0.00004980 0.00003140 0.00000000 3.71220000
11 79 0.00348960 -0.00564020 -0.00000000 3.71400000
11 80 -0.00005700 -0.00003520 0.00000000 3.77810000
11 81 0.00006230 0.00003870 0.00000000 3.85940000
11 82 -0.00000000 0.00000000 -0.00000100 3.92620000
11 83 0.01331580 0.00828920 -0.00000000 3.97800000
11 84 -0.12203640 0.19754100 -0.00000000 3.99600000
11 85 -0.00000000 -0.00000000 -0.10831760 3.99660000
11 86 -0.00329220 0.00532880 0.00000000 3.99740000
11 87 0.00000000 -0.00000000 -0.00048550 3.99770000
11 88 0.00000000 -0.00000000 0.00068110 4.00770000
11 89 -0.00000000 0.00000000 0.00000000 4.03660000
11 90 0.81005970 -1.31110480 0.00000000 4.12060000
11 91 -0.00003320 -0.00002060 0.00000000 4.17140000
11 92 0.00000000 0.00000000 0.02917620 4.18010000
11 93 0.00000000 -0.00000000 -0.00139070 4.18040000
11 94 0.00000090 -0.00000150 0.00000000 4.24950000
11 95 -0.00002050 -0.00001270 -0.00000000 4.28670000
11 96 -0.00000000 -0.00000000 -0.00000000 4.29970000
11 97 -0.00000000 -0.00000000 0.04640030 4.43480000
11 98 0.00017940 -0.00029180 -0.00000000 4.46690000
11 99 -0.01041280 -0.00643290 0.00000000 4.47020000
11 100 0.03803150 -0.06155450 -0.00000000 4.49000000
11 101 -0.00792700 -0.00495490 0.00000000 4.49470000
11 102 -0.00000000 -0.00000000 0.03308420 4.49740000
11 103 0.00000000 0.00000000 0.07106210 4.51300000
11 104 0.00000000 -0.00000000 -0.00000300 4.55660000
11 105 0.01116290 0.00692280 0.00000000 4.59750000
11 106 0.00059660 -0.00096560 0.00000000 4.69970000
11 107 0.00048240 -0.00078120 -0.00000000 4.78120000
11 108 0.00000000 -0.00000000 0.00012270 4.80860000
11 109 -0.00000000 -0.00000000 0.10162280 4.80890000
11 110 -0.27164600 0.43968710 0.00000000 4.82180000
11 111 -0.03959620 0.06409350 0.00000000 4.83170000
11 112 -0.35642370 0.57692250 0.00000000 4.87940000
11 113 0.00000000 0.00000000 0.00000000 4.91460000
11 114 0.00000000 -0.00000000 0.00000320 4.92720000
11 115 0.00007670 -0.00012400 0.00000000 4.96840000
11 116 -0.00000000 0.00000000 0.00000020 5.03480000
11 117 -0.00005810 -0.00003620 -0.00000000 5.04310000
11 118 -0.01022450 -0.00632560 0.00000000 5.05970000
11 119 -0.00004810 -0.00002950 0.00000000 5.06530000
11 120 0.00000000 -0.00000000 0.00000000 5.07190000
11 121 0.00005700 0.00003590 0.00000000 5.11820000
11 122 -0.00000000 0.00000000 0.00001170 5.21300000
11 123 0.04111620 0.02533880 -0.00000000 5.23330000
11 124 -0.00000000 0.00000000 -0.00003530 5.27290000
11 125 -0.00000000 0.00000000 -0.03434090 5.27300000
11 126 0.00000000 -0.00000000 -0.00534610 5.38280000
11 127 0.00000000 -0.00000000 0.00019810 5.38410000
11 128 -0.00000000 0.00000000 0.00000000 5.46600000
11 129 0.01785110 -0.02889630 0.00000000 5.49870000
11 130 -0.01736980 0.02810370 -0.00000000 5.50970000
11 131 0.00000000 -0.00000000 -0.00006830 5.55900000
11 132 -0.00733730 -0.00457760 0.00000000 5.58090000
11 133 -0.00000000 -0.00000000 -0.06099650 5.58640000
11 134 0.00000000 0.00000000 0.00001730 5.75070000
11 135 -0.00000000 0.00000000 -0.00000010 5.76780000
11 136 0.00000000 -0.00000000 0.00000220 5.78370000
11 137 -0.00011200 -0.00006990 -0.00000000 5.82940000
11 138 -0.07614610 0.12323170 -0.00000000 5.85760000
11 139 0.00000000 -0.00000000 -0.00007470 5.85990000
11 140 -0.30981550 0.50140980 -0.00000000 6.05340000
11 141 -0.00000000 -0.00000000 -0.00010770 6.05720000
11 142 0.00000000 -0.00000000 -0.00000000 6.07880000
11 143 0.00014670 -0.00023770 -0.00000000 6.08110000
11 144 -0.00000000 0.00000000 -0.00000080 6.09400000
11 145 -0.00000000 -0.00000000 -0.00004330 6.10960000
11 146 -0.00130130 -0.00066660 0.00000000 6.11120000
11 147 0.00105810 0.00063960 0.00000000 6.16730000
11 148 -0.00000000 -0.00000000 0.00000000 6.17620000
11 149 -0.16251280 0.26302930 -0.00000000 6.21980000
11 150 0.00000000 -0.00000000 0.00000010 6.23360000
11 151 -0.00000000 -0.00000000 -0.00000000 6.24340000
11 152 0.00000000 0.00000000 0.05833890 6.27550000
11 153 0.00025740 0.00015990 0.00000000 6.31790000
11 154 0.00000000 -0.00000000 -0.00034690 6.35040000
11 155 -0.01530660 -0.00943350 0.00000000 6.35080000
11 156 0.00000000 -0.00000000 0.00000000 6.38840000
11 157 -0.00000000 -0.00000000 0.00468910 6.43230000
11 158 -0.00000000 0.00000000 0.00000200 6.43810000
11 159 0.02751520 0.01693200 -0.00000000 6.45690000
11 160 0.00000000 -0.00000000 0.00016030 6.49340000
11 161 -0.00000000 -0.00000000 0.07383150 6.51130000
11 162 0.00000000 -0.00000000 -0.00005620 6.53660000
11 163 0.00000000 0.00000000 -0.09968460 6.55740000
11 164 0.02809210 -0.04547090 0.00000000 6.58550000
11 165 0.00020050 -0.00032570 0.00000000 6.61470000
11 166 -0.00000000 -0.00000000 0.01969810 6.62490000
11 167 0.00000000 0.00000000 -0.00000270 6.62610000
11 168 -0.00004370 -0.00002710 0.00000000 6.63410000
11 169 -0.00000000 0.00000000 0.00002430 6.67910000
11 170 -0.00000000 -0.00000000 0.00000010 6.70050000
11 171 -0.00000000 0.00000000 0.00000040 6.71320000
11 172 -0.00000000 0.00000000 -0.00000020 6.71340000
11 173 -0.00000000 0.00000000 0.00007340 6.72670000
11 174 0.02792700 -0.04519360 0.00000000 6.76600000
11 175 -0.00000000 -0.00000000 0.01889450 6.85020000
11 176 0.00000000 -0.00000000 0.00000090 6.87350000
11 177 -0.00738970 -0.00456630 0.00000000 6.88910000
11 178 0.00000000 -0.00000000 -0.00001230 6.96250000
11 179 -0.01759570 0.02845970 -0.00000000 7.01950000
11 180 -0.00018610 -0.00011500 -0.00000000 7.05850000
11 181 -0.00000000 0.00000000 -0.00000210 7.06610000
11 182 0.00002010 -0.00003290 -0.00000000 7.07650000
11 183 0.00000000 -0.00000000 -0.04140590 7.11680000
11 184 0.00000000 0.00000000 0.00000380 7.15900000
11 185 0.04556290 -0.07350080 0.00000000 7.16880000
11 186 -0.00000000 0.00000000 0.00000210 7.21860000
11 187 0.00625140 0.00385960 -0.00000000 7.22680000
11 188 -0.36727450 -0.22698410 0.00000000 7.24400000
11 189 -0.00000000 0.00000000 -0.00000110 7.24680000
11 190 -0.00148250 0.00270310 -0.00000000 7.30010000
11 191 0.00000000 -0.00000000 0.00000240 7.31530000
11 192 0.00014640 -0.00023370 -0.00000000 7.35380000
11 193 0.00000000 0.00000000 0.06128930 7.38220000
11 194 0.00000000 -0.00000000 0.00000340 7.39890000
11 195 0.00007830 -0.00013490 -0.00000000 7.40120000
11 196 0.00000000 -0.00000000 -0.00008890 7.40910000
11 197 -0.00000000 -0.00000000 -0.00000000 7.41850000
11 198 0.00003500 0.00002150 0.00000000 7.42320000
11 199 0.00000400 -0.00000790 -0.00000000 7.43390000
11 200 0.00000000 -0.00000000 0.00000510 7.47280000
12 12 0.00268320 0.00165800 0.00000000 0.00000000
12 13 0.00117440 -0.00190020 0.00000000 0.13740000
12 14 -0.57381880 0.92875130 -0.00000000 0.31130000
12 15 -0.00000000 -0.00000000 -0.01098470 0.32970000
12 16 -0.00000000 0.00000000 -0.00008090 0.33580000
12 17 0.12938880 0.08004790 0.00000000 0.37700000
12 18 0.00000000 0.00000000 0.00328900 0.40590000
12 19 -0.53983710 0.87374250 0.00000000 0.60380000
12 20 0.00000000 0.00000000 0.00000030 0.76440000
12 21 0.00000000 -0.00000000 -0.00002630 0.79510000
12 22 0.00000000 0.00000000 0.00000100 0.82870000
12 23 -0.00009000 0.00014680 -0.00000000 0.87030000
12 24 0.00103270 0.00063850 0.00000000 0.91850000
12 25 -0.00000000 -0.00000000 0.00000010 1.05380000
12 26 -0.00000000 0.00000000 -0.00000320 1.09520000
12 27 0.00000000 -0.00000000 -0.00171680 1.17550000
12 28 -0.13260930 -0.08170140 -0.00000000 1.20040000
12 29 0.00141190 -0.00228490 -0.00000000 1.37030000
12 30 0.00000000 -0.00000000 -0.01309480 1.46190000
12 31 1.65577760 -2.68027200 -0.00000000 1.52920000
12 32 1.17722060 0.72693850 0.00000000 1.56470000
12 33 0.00000000 -0.00000000 -0.00008990 1.60320000
12 34 0.00000000 -0.00000000 -0.00006080 1.65160000
12 35 0.00057110 0.00035270 0.00000000 1.68100000
12 36 -2.95994320 -1.82879320 -0.00000000 1.77840000
12 37 -0.00000000 -0.00000000 0.00000050 1.83240000
12 38 -0.23673040 0.38273210 0.00000000 1.83700000
12 39 0.00000000 -0.00000000 0.00000070 1.90300000
12 40 -0.00069990 0.00113160 0.00000000 1.90600000
12 41 -0.00067010 0.00108370 -0.00000000 2.03520000
12 42 -0.00000000 -0.00000000 0.00000010 2.06360000
12 43 1.26725430 0.78302080 0.00000000 2.14870000
12 44 0.00097030 -0.00156880 -0.00000000 2.24930000
12 45 -0.00000000 -0.00000000 -0.06168640 2.25750000
12 46 0.00000000 0.00000000 -0.00000030 2.28520000
12 47 0.00000000 0.00000000 -0.00004840 2.28540000
12 48 0.00000000 0.00000000 -0.00000010 2.33930000
12 49 0.00000000 -0.00000000 0.00000020 2.37420000
12 50 0.16660250 0.10295760 -0.00000000 2.43260000
12 51 -0.56566830 -0.34961560 0.00000000 2.43400000
12 52 -0.00709430 -0.00438460 0.00000000 2.46290000
12 53 0.00000000 -0.00000000 -0.00006750 2.49880000
12 54 0.14225530 -0.23006550 0.00000000 2.51060000
12 55 -0.16046430 0.25941180 -0.00000000 2.58220000
12 56 0.00024770 0.00015320 -0.00000000 2.62930000
12 57 0.00000000 0.00000000 2.21708020 2.63710000
12 58 0.74828290 -1.21132670 -0.00000000 2.71810000
12 59 -0.00000000 0.00000000 -0.00006620 2.80150000
12 60 -0.31790940 0.51433390 -0.00000000 2.80270000
12 61 0.00000000 -0.00000000 0.00031720 2.84420000
12 62 0.00000000 0.00000000 0.73966420 2.92910000
12 63 -0.03040730 0.04922650 0.00000000 3.01810000
12 64 0.00131030 0.00080970 0.00000000 3.06980000
12 65 -0.00000000 -0.00000000 -0.00000000 3.08930000
12 66 0.00000000 -0.00000000 -0.00003580 3.12500000
12 67 -0.00006250 0.00010170 -0.00000000 3.17210000
12 68 0.00000000 0.00000000 -0.00000000 3.17510000
12 69 -0.00000000 -0.00000000 0.00000000 3.26640000
12 70 0.00006560 0.00004040 0.00000000 3.32300000
12 71 0.00049880 0.00030800 0.00000000 3.37370000
12 72 0.00007750 -0.00012500 0.00000000 3.39900000
12 73 -0.00000000 -0.00000000 -0.00239890 3.42690000
12 74 -0.00000000 -0.00000000 -0.01037410 3.46250000
12 75 -0.00017230 -0.00010660 0.00000000 3.49980000
12 76 -0.03460230 0.05597770 -0.00000000 3.50560000
12 77 0.00896810 0.00528790 0.00000000 3.50670000
12 78 -0.00000000 0.00000000 -0.00000750 3.61410000
12 79 0.00000000 -0.00000000 -0.00001300 3.61590000
12 80 0.00000000 -0.00000000 0.00000320 3.68000000
12 81 0.00000000 -0.00000000 0.00000060 3.76130000
12 82 -0.00002990 -0.00001860 0.00000000 3.82810000
12 83 0.00000000 0.00000000 -0.00000000 3.87990000
12 84 0.00000000 0.00000000 -0.00106790 3.89790000
12 85 -0.00056500 0.00091760 0.00000000 3.89850000
12 86 0.00000000 0.00000000 0.04105110 3.89930000
12 87 0.00001360 0.00002060 0.00000000 3.89960000
12 88 -0.01069630 0.01729700 -0.00000000 3.90960000
12 89 -0.01369940 -0.00847050 -0.00000000 3.93850000
12 90 -0.00000000 -0.00000000 -0.00004090 4.02250000
12 91 0.00000000 -0.00000000 0.00000350 4.07330000
12 92 0.00054360 -0.00097030 0.00000000 4.08200000
12 93 -0.00060330 -0.00029360 -0.00000000 4.08230000
12 94 -0.00000000 -0.00000000 -0.01741840 4.15140000
12 95 0.00000000 -0.00000000 0.00000500 4.18860000
12 96 0.13373030 0.08262170 0.00000000 4.20160000
12 97 -0.00003630 0.00005660 0.00000000 4.33670000
12 98 -0.00000000 -0.00000000 -0.01222440 4.36880000
12 99 0.00000000 0.00000000 0.00000000 4.37210000
12 100 0.00000000 -0.00000000 -0.00010480 4.39190000
12 101 -0.00000000 -0.00000000 -0.00000000 4.39660000
12 102 -0.00004820 0.00007720 0.00000000 4.39930000
12 103 -0.00000900 0.00001430 -0.00000000 4.41490000
12 104 -0.00064420 -0.00039860 -0.00000000 4.45850000
12 105 -0.00000000 -0.00000000 0.00000000 4.49940000
12 106 -0.00000000 0.00000000 -0.02094250 4.60160000
12 107 0.00000000 0.00000000 0.02653590 4.68310000
12 108 -0.00014830 -0.00009020 0.00000000 4.71050000
12 109 -0.00048320 0.00078620 -0.00000000 4.71080000
12 110 0.00000000 -0.00000000 -0.00001000 4.72370000
12 111 0.00000000 -0.00000000 -0.00002230 4.73360000
12 112 0.00000000 0.00000000 0.00009520 4.78130000
12 113 0.01020180 0.00629930 0.00000000 4.81650000
12 114 0.00001460 0.00000900 0.00000000 4.82910000
12 115 0.00000000 0.00000000 0.15490740 4.87030000
12 116 -0.01952690 -0.01207040 0.00000000 4.93670000
12 117 -0.00000000 -0.00000000 0.00000480 4.94500000
12 118 0.00000000 0.00000000 0.00000000 4.96160000
12 119 -0.00000000 0.00000000 0.00000260 4.96720000
12 120 -0.08790920 -0.05431910 -0.00000000 4.97380000
12 121 -0.00000000 0.00000000 -0.00000340 5.02010000
12 122 0.61291750 -0.99203070 0.00000000 5.11490000
12 123 0.00000000 -0.00000000 -0.00000000 5.13520000
12 124 -0.11363560 -0.07028710 0.00000000 5.17480000
12 125 0.00009480 -0.00003700 -0.00000000 5.17490000
12 126 0.00594540 -0.00961630 0.00000000 5.28470000
12 127 0.10536420 -0.17052140 0.00000000 5.28600000
12 128 -0.00088250 -0.00055880 0.00000000 5.36790000
12 129 -0.00000000 -0.00000000 -0.00003990 5.40060000
12 130 0.00000000 -0.00000000 -0.00001600 5.41160000
12 131 -0.16968110 0.27463500 -0.00000000 5.46090000
12 132 0.00000000 0.00000000 -0.00000050 5.48280000
12 133 0.00011410 -0.00019300 0.00000000 5.48830000
12 134 0.25999070 -0.42086290 0.00000000 5.65260000
