i j mx my mz deltaE
2 86 0.00000000 0.00000000 0.00000010 6.70520000
2 87 0.00000450 0.00000490 0.00000000 6.70550000
2 88 -0.00555040 0.00342390 0.00000000 6.71550000
2 89 0.00469390 0.00760740 0.00000000 6.74440000
2 90 0.00000000 0.00000000 -0.00000020 6.82840000
2 91 0.00000000 0.00000000 0.10182880 6.87920000
2 92 -0.00004070 0.00002130 0.00000000 6.88790000
2 93 -0.00012600 -0.00020410 0.00000000 6.88820000
2 94 0.00000000 0.00000000 -0.00000050 6.95730000
2 95 0.00000000 0.00000000 0.41300330 6.99450000
2 96 0.02324180 0.03762790 0.00000000 7.00750000
2 97 -0.00001400 0.00000590 0.00000000 7.14260000
2 98 0.00000000 0.00000000 0.00000020 7.17460000
2 99 0.00000000 0.00000000 0.00018570 7.17800000
2 100 0.00000000 0.00000000 0.00000020 7.19780000
2 101 0.00000000 0.00000000 0.00003540 7.20250000
2 102 -0.00002250 0.00001340 0.00000000 7.20520000
2 103 -0.00001190 0.00000710 0.00000000 7.22080000
2 104 -0.00019680 -0.00031390 0.00000000 7.26450000
2 105 0.00000000 0.00000000 0.00002200 7.30530000
2 106 0.00000000 0.00000000 0.00000060 7.40750000
2 107 0.00000000 0.00000000 0.00000650 7.48900000
2 108 0.00001030 0.00001610 0.00000000 7.51640000
2 109 0.00006150 -0.00003120 0.00000000 7.51670000
2 110 0.00000000 0.00000000 -0.00000010 7.52960000
2 111 0.00000000 0.00000000 -0.00000010 7.53940000
2 112 0.00000000 0.00000000 -0.00000020 7.58720000
2 113 0.00168140 0.00271420 0.00000000 7.62240000
2 114 0.00002570 0.00004300 0.00000000 7.63500000
2 115 0.00000000 0.00000000 0.00000330 7.67620000
2 116 -0.00510470 -0.00826690 0.00000000 7.74260000
2 117 0.00000000 0.00000000 0.03848080 7.75090000
2 118 0.00000000 0.00000000 -0.00020060 7.76740000
2 119 0.00000000 0.00000000 -0.03518680 7.77310000
2 120 -0.01427080 -0.02310320 0.00000000 7.77970000
2 121 0.00000000 0.00000000 -0.05271250 7.82600000
2 122 -0.01215650 0.00750860 0.00000000 7.92080000
2 123 0.00000000 0.00000000 -0.00005770 7.94120000
2 124 0.00577390 0.00934330 0.00000000 7.98070000
2 125 0.00003160 -0.00006390 0.00000000 7.98080000
2 126 0.00013090 -0.00008410 0.00000000 8.09070000
2 127 0.00290740 -0.00179310 0.00000000 8.09180000
2 128 0.00878370 0.01422320 0.00000000 8.17380000
2 129 0.00000000 0.00000000 0.00000000 8.20650000
2 130 0.00000000 0.00000000 -0.00000010 8.21750000
2 131 -0.04887580 0.03020000 0.00000000 8.26670000
2 132 0.00000000 0.00000000 0.00005040 8.28870000
2 133 -0.00034430 0.00021440 0.00000000 8.29420000
2 134 0.15146750 -0.09361850 0.00000000 8.45850000
2 135 -0.07518020 -0.12164680 0.00000000 8.47560000
2 136 0.00080030 0.00131380 0.00000000 8.49150000
2 137 0.00000000 0.00000000 0.03145980 8.53720000
2 138 0.00000000 0.00000000 -0.00000000 8.56530000
2 139 -0.18253570 0.11275900 0.00000000 8.56770000
2 140 0.00000000 0.00000000 0.00000010 8.76120000
2 141 0.03518900 -0.02173840 0.00000000 8.76500000
2 142 -0.01013590 -0.01659460 0.00000000 8.78660000
2 143 0.00000000 0.00000000 0.00000260 8.78890000
2 144 0.00004930 0.00009840 0.00000000 8.80180000
2 145 -0.18224850 0.11258310 0.00000000 8.81740000
2 146 0.00000000 0.00000000 -0.00002830 8.81900000
2 147 0.00000000 0.00000000 -0.01923580 8.87510000
2 148 -0.00510420 -0.00821820 0.00000000 8.88400000
2 149 0.00000000 0.00000000 -0.00000090 8.92760000
2 150 -0.01051170 -0.01701930 0.00000000 8.94140000
2 151 0.00222810 0.00361730 0.00000000 8.95120000
2 152 0.00013960 -0.00008530 0.00000000 8.98320000
2 153 0.00000000 0.00000000 -0.03557050 9.02570000
2 154 0.06340400 -0.03915470 0.00000000 9.05820000
2 155 0.00000000 0.00000000 0.00002460 9.05850000
2 156 -0.07767030 -0.12568410 0.00000000 9.09630000
2 157 0.00012710 -0.00007740 0.00000000 9.14010000
2 158 -0.00048280 -0.00077410 0.00000000 9.14590000
2 159 0.00000000 0.00000000 -0.00004440 9.16460000
2 160 0.13217810 -0.08168690 0.00000000 9.20120000
2 161 0.00055570 -0.00033900 0.00000000 9.21910000
2 162 0.00000580 0.00000920 0.00000000 9.24440000
2 163 0.00107930 -0.00065650 0.00000000 9.26520000
2 164 0.00000000 0.00000000 -0.00000000 9.29330000
2 165 0.00000000 0.00000000 -0.00001680 9.32250000
2 166 0.00037660 -0.00023290 0.00000000 9.33270000
2 167 -0.00274870 -0.00444900 0.00000000 9.33390000
2 168 0.00000000 0.00000000 -0.00922350 9.34190000
2 169 -0.05754500 0.03555810 0.00000000 9.38690000
2 170 -0.00516470 -0.00827930 0.00000000 9.40830000
2 171 0.00069890 0.00114270 0.00000000 9.42100000
2 172 0.00443970 0.00721380 0.00000000 9.42120000
2 173 0.04819630 -0.02978530 0.00000000 9.43450000
2 174 0.00000000 0.00000000 -0.00000010 9.47370000
2 175 -0.00008920 0.00005460 0.00000000 9.55800000
2 176 -0.00121320 -0.00196260 0.00000000 9.58130000
2 177 0.00000000 0.00000000 0.00000210 9.59680000
2 178 0.10978440 -0.06783510 0.00000000 9.67030000
2 179 0.00000000 0.00000000 -0.00000010 9.72730000
2 180 0.00000000 0.00000000 -0.02329630 9.76630000
2 181 -0.00000640 -0.00001480 0.00000000 9.77390000
2 182 0.00000000 0.00000000 0.00000210 9.78430000
2 183 0.00003440 -0.00002200 0.00000000 9.82460000
2 184 -0.02505630 0.01548520 0.00000000 9.86680000
2 185 0.00000000 0.00000000 0.00000040 9.87660000
2 186 -0.19352960 0.11956900 0.00000000 9.92640000
2 187 0.00000000 0.00000000 -0.04452100 9.93470000
2 188 0.00000000 0.00000000 -0.00070510 9.95180000
2 189 -0.00007050 0.00000900 0.00000000 9.95450000
2 190 0.00000000 0.00000000 -0.00000010 10.00790000
2 191 -0.03433990 0.02121890 0.00000000 10.02310000
2 192 0.00000000 0.00000000 -0.00000770 10.06160000
2 193 -0.00019730 0.00012240 0.00000000 10.09000000
2 194 0.00030650 0.00000630 0.00000000 10.10680000
2 195 0.00000000 0.00000000 -0.00000980 10.10900000
2 196 0.33138150 -0.20473850 0.00000000 10.11690000
2 197 -0.00358100 -0.00576180 0.00000000 10.12630000
2 198 0.00000000 0.00000000 0.00329710 10.13100000
2 199 0.00000000 0.00000000 -0.00000390 10.14170000
2 200 -0.13819650 0.08538360 0.00000000 10.18060000
3 3 0.00000000 0.00000000 0.00000000 0.00000000
3 4 -0.00005550 0.00003700 0.00000000 0.19140000
3 5 0.00000000 0.00000000 -0.00006970 0.77320000
3 6 -0.00004710 -0.00007560 0.00000000 0.91670000
3 7 0.00000000 0.00000000 -2.03612190 1.04730000
3 8 0.00000000 0.00000000 -0.00000190 1.17190000
3 9 -0.00000430 -0.00001230 0.00000000 1.47030000
3 10 0.00000000 0.00000000 -0.15183410 1.57430000
3 11 -0.03596570 0.02221270 0.00000000 1.86390000
3 12 0.00000000 0.00000000 0.00000100 1.96210000
3 13 0.00000000 0.00000000 0.00015160 2.09950000
3 14 0.00000000 0.00000000 0.47048270 2.27320000
3 15 -0.07429160 -0.12027980 0.00000000 2.29160000
3 16 -0.04008660 0.02475370 0.00000000 2.29780000
3 17 0.00000000 0.00000000 0.00000780 2.33900000
3 18 0.12588840 0.20371490 0.00000000 2.36800000
3 19 0.00000000 0.00000000 0.20329420 2.56580000
3 20 -0.00002200 0.00001110 0.00000000 2.72650000
3 21 0.00003730 0.00007170 0.00000000 2.75710000
3 22 -0.00004040 0.00002590 0.00000000 2.79070000
3 23 0.00000000 0.00000000 0.00026380 2.83230000
3 24 0.00000000 0.00000000 -0.00000010 2.88050000
3 25 -0.00002600 0.00001790 0.00000000 3.01580000
3 26 0.02990860 -0.01847920 0.00000000 3.05720000
3 27 -0.00000120 -0.00000100 0.00000000 3.13750000
3 28 0.00000000 0.00000000 -0.00000650 3.16240000
3 29 0.00000000 0.00000000 -0.00002490 3.33230000
3 30 0.02265570 0.03666500 0.00000000 3.42390000
3 31 0.00000000 0.00000000 0.11909300 3.49130000
3 32 0.00000000 0.00000000 -0.00001420 3.52670000
3 33 -0.00022480 -0.00036130 0.00000000 3.56520000
3 34 0.00016320 0.00027950 0.00000000 3.61360000
3 35 0.00000000 0.00000000 0.00000690 3.64300000
3 36 0.00000000 0.00000000 -0.00000330 3.74040000
3 37 0.00001660 -0.00000950 0.00000000 3.79440000
3 38 0.00000000 0.00000000 0.04113470 3.79900000
3 39 0.05808250 -0.03586510 0.00000000 3.86500000
3 40 0.00000000 0.00000000 0.00008610 3.86800000
3 41 0.00000000 0.00000000 0.00007430 3.99720000
3 42 0.00000070 -0.00000070 0.00000000 4.02560000
3 43 0.00000000 0.00000000 0.00000150 4.11080000
3 44 0.00000000 0.00000000 0.00012100 4.21130000
3 45 -0.16735620 -0.27069250 0.00000000 4.21960000
3 46 -0.00002220 0.00001710 0.00000000 4.24720000
3 47 0.00013840 0.00022320 0.00000000 4.24730000
3 48 -0.00016330 0.00009680 0.00000000 4.30130000
3 49 -0.20943760 0.12943450 0.00000000 4.33630000
3 50 0.00000000 0.00000000 0.00000160 4.39460000
3 51 0.00000000 0.00000000 -0.00000600 4.39600000
3 52 0.00000000 0.00000000 -0.00000230 4.42490000
3 53 0.04993310 -0.03086510 0.00000000 4.46080000
3 54 0.00000000 0.00000000 0.03343510 4.47260000
3 55 0.00000000 0.00000000 0.02362300 4.54420000
3 56 0.00000000 0.00000000 0.00000020 4.59130000
3 57 0.00293730 0.00472830 0.00000000 4.59920000
3 58 0.00000000 0.00000000 0.06321190 4.68010000
3 59 -0.05462470 0.03375620 0.00000000 4.76350000
3 60 0.00000000 0.00000000 -0.01172010 4.76470000
3 61 0.00008040 0.00010770 0.00000000 4.80620000
3 62 -0.00667080 -0.01076870 0.00000000 4.89110000
3 63 0.00000000 0.00000000 0.03418120 4.98010000
3 64 0.00000000 0.00000000 -0.00000250 5.03180000
3 65 -0.00282010 0.00174480 0.00000000 5.05120000
3 66 0.48265560 -0.29786550 0.00000000 5.08700000
3 67 0.00000000 0.00000000 0.00000060 5.13410000
3 68 0.00185500 -0.00113860 0.00000000 5.13700000
3 69 0.00159580 -0.00098620 0.00000000 5.22840000
3 70 0.00000000 0.00000000 -0.00000230 5.28500000
3 71 0.00000000 0.00000000 0.00000210 5.33570000
3 72 0.00000000 0.00000000 -0.00000650 5.36100000
3 73 -0.13316290 -0.21579910 0.00000000 5.38890000
3 74 -0.23208190 -0.37612090 0.00000000 5.42450000
3 75 0.00000000 0.00000000 0.00000390 5.46180000
3 76 0.00000000 0.00000000 0.03402160 5.46760000
3 77 0.00000000 0.00000000 0.00010910 5.46860000
3 78 -0.13814440 0.08542090 0.00000000 5.57610000
3 79 0.00005760 0.00012000 0.00000000 5.57780000
3 80 -0.13444050 0.08309800 0.00000000 5.64200000
3 81 -0.04453930 0.02755590 0.00000000 5.72330000
3 82 0.00000000 0.00000000 0.00000010 5.79010000
3 83 -0.00029680 0.00017930 0.00000000 5.84190000
3 84 -0.00072530 -0.00118030 0.00000000 5.85990000
3 85 0.00000000 0.00000000 0.00009650 5.86040000
3 86 -0.02354040 -0.03807380 0.00000000 5.86130000
3 87 0.00000000 0.00000000 0.00000080 5.86160000
3 88 0.00000000 0.00000000 0.02452350 5.87160000
3 89 0.00000000 0.00000000 0.00000060 5.90050000
3 90 0.00000850 0.00001330 0.00000000 5.98450000
3 91 0.52323070 -0.32327010 0.00000000 6.03530000
3 92 0.00000000 0.00000000 -0.00005710 6.04400000
3 93 0.00000000 0.00000000 -0.00000030 6.04430000
3 94 0.00609870 0.00986610 0.00000000 6.11340000
3 95 -0.13786510 0.08517960 0.00000000 6.15060000
3 96 0.00000000 0.00000000 0.00000180 6.16360000
3 97 0.00000000 0.00000000 0.00004700 6.29870000
3 98 0.02197790 0.03557190 0.00000000 6.33070000
3 99 0.00005660 -0.00001740 0.00000000 6.33410000
3 100 0.00008270 0.00013460 0.00000000 6.35390000
3 101 -0.00003180 0.00001620 0.00000000 6.35860000
3 102 0.00000000 0.00000000 0.00003040 6.36130000
3 103 0.00000000 0.00000000 0.00008550 6.37690000
3 104 0.00000000 0.00000000 -0.00000020 6.42060000
3 105 -0.00005560 0.00003410 0.00000000 6.46140000
3 106 -0.17498080 -0.28327860 0.00000000 6.56360000
3 107 0.09796770 0.15855440 0.00000000 6.64510000
3 108 0.00000000 0.00000000 -0.00000010 6.67250000
3 109 0.00000000 0.00000000 -0.00003350 6.67280000
3 110 -0.00013040 -0.00021680 0.00000000 6.68570000
3 111 0.00011920 0.00018830 0.00000000 6.69550000
3 112 -0.00004510 -0.00007500 0.00000000 6.74330000
3 113 0.00000000 0.00000000 -0.00000180 6.77850000
3 114 0.00000000 0.00000000 -0.00000000 6.79110000
3 115 0.02446310 0.03956580 0.00000000 6.83230000
3 116 0.00000000 0.00000000 -0.00000410 6.89870000
3 117 0.01678440 -0.01040470 0.00000000 6.90700000
3 118 0.00040330 -0.00024990 0.00000000 6.92350000
3 119 0.07446340 -0.04598380 0.00000000 6.92920000
3 120 0.00000000 0.00000000 -0.00000480 6.93580000
3 121 -0.12517660 0.07734350 0.00000000 6.98210000
3 122 0.00000000 0.00000000 0.02017850 7.07690000
3 123 0.00029710 -0.00018170 0.00000000 7.09730000
3 124 0.00000000 0.00000000 -0.00000080 7.13680000
3 125 0.00000000 0.00000000 0.00003580 7.13690000
3 126 0.00000000 0.00000000 -0.00209580 7.24680000
3 127 0.00000000 0.00000000 -0.03768710 7.24790000
3 128 0.00000000 0.00000000 0.00000100 7.32990000
3 129 0.00004100 0.00006850 0.00000000 7.36260000
3 130 -0.00004520 -0.00007270 0.00000000 7.37360000
3 131 0.00000000 0.00000000 0.01420420 7.42280000
3 132 -0.00003740 0.00002440 0.00000000 7.44480000
3 133 0.00000000 0.00000000 0.00004220 7.45030000
3 134 0.00000000 0.00000000 0.01531960 7.61460000
3 135 0.00000000 0.00000000 -0.00000840 7.63170000
3 136 0.00000000 0.00000000 0.00000100 7.64760000
3 137 0.00929310 -0.00574760 0.00000000 7.69330000
3 138 -0.00004250 -0.00006590 0.00000000 7.72140000
3 139 0.00000000 0.00000000 -0.02116580 7.72380000
3 140 0.00000330 -0.00000220 0.00000000 7.91730000
3 141 0.00000000 0.00000000 0.02199950 7.92110000
3 142 0.00000000 0.00000000 -0.00005870 7.94270000
3 143 0.00814430 0.01319830 0.00000000 7.94500000
3 144 0.00000000 0.00000000 0.00000090 7.95790000
3 145 0.00000000 0.00000000 0.09613450 7.97350000
3 146 0.00002250 -0.00001640 0.00000000 7.97510000
3 147 0.16497700 -0.10194530 0.00000000 8.03120000
3 148 0.00000000 0.00000000 -0.00000610 8.04010000
3 149 -0.00002780 -0.00010640 0.00000000 8.08370000
3 150 0.00000000 0.00000000 0.00000300 8.09750000
3 151 0.00000000 0.00000000 0.00000230 8.10730000
3 152 0.00000000 0.00000000 -0.00006930 8.13930000
3 153 0.04959560 -0.03063920 0.00000000 8.18180000
3 154 0.00000000 0.00000000 -0.01014830 8.21430000
3 155 -0.00003490 0.00002620 0.00000000 8.21460000
3 156 0.00000000 0.00000000 -0.00000570 8.25240000
3 157 0.00000000 0.00000000 0.00001120 8.29620000
3 158 0.00000000 0.00000000 -0.00000130 8.30200000
3 159 0.00008860 -0.00005770 0.00000000 8.32070000
3 160 0.00000000 0.00000000 0.03824170 8.35730000
3 161 0.00000000 0.00000000 0.00006430 8.37520000
3 162 0.00000000 0.00000000 0.00000150 8.40050000
3 163 0.00000000 0.00000000 0.00015640 8.42130000
3 164 0.00005940 0.00009650 0.00000000 8.44940000
3 165 0.09687310 0.15678920 0.00000000 8.47860000
3 166 0.00000000 0.00000000 0.00009640 8.48880000
3 167 0.00000000 0.00000000 -0.00000260 8.49000000
3 168 -0.02524670 0.01557580 0.00000000 8.49800000
3 169 0.00000000 0.00000000 0.00453160 8.54300000
3 170 0.00000000 0.00000000 0.00002690 8.56440000
3 171 0.00000000 0.00000000 0.00000520 8.57710000
3 172 0.00000000 0.00000000 0.00002750 8.57730000
3 173 0.00000000 0.00000000 0.08065810 8.59060000
3 174 -0.00003050 -0.00005010 0.00000000 8.62980000
3 175 0.00000000 0.00000000 0.00006060 8.71410000
3 176 0.00000000 0.00000000 0.00000160 8.73740000
3 177 0.00000040 0.00000220 0.00000000 8.75290000
3 178 0.00000000 0.00000000 -0.00329120 8.82640000
3 179 -0.00011850 -0.00018800 0.00000000 8.88340000
3 180 0.05591670 -0.03456390 0.00000000 8.92240000
3 181 0.00000000 0.00000000 0.00000020 8.93000000
3 182 -0.04525130 -0.07322750 0.00000000 8.94040000
3 183 0.00000000 0.00000000 0.00004940 8.98070000
3 184 0.00000000 0.00000000 0.04437240 9.02290000
3 185 0.00015310 0.00022160 0.00000000 9.03270000
3 186 0.00000000 0.00000000 -0.01764250 9.08250000
3 187 0.41747520 -0.25796830 0.00000000 9.09080000
3 188 0.00725990 -0.00448670 0.00000000 9.10790000
3 189 0.00000000 0.00000000 0.00000640 9.11060000
3 190 -0.00071370 -0.00115430 0.00000000 9.16400000
3 191 0.00000000 0.00000000 0.01285100 9.17920000
3 192 0.15889900 0.25713770 0.00000000 9.21770000
3 193 0.00000000 0.00000000 0.00001100 9.24610000
3 194 0.00000000 0.00000000 0.00001600 9.26290000
3 195 -0.16654940 -0.26957250 0.00000000 9.26510000
3 196 0.00000000 0.00000000 0.00137250 9.27300000
3 197 0.00000000 0.00000000 -0.00000570 9.28240000
3 198 -0.09243820 0.05706760 0.00000000 9.28710000
3 199 -0.27030680 -0.43746460 0.00000000 9.29780000
3 200 0.00000000 0.00000000 0.02049820 9.33670000
4 4 0.00000000 0.00000000 0.00000000 0.00000000
4 5 0.00323730 0.00524380 0.00000000 0.58180000
4 6 0.00000000 0.00000000 -1.47455750 0.72530000
4 7 -0.00004730 -0.00007610 0.00000000 0.85590000
4 8 0.00000470 -0.00000310 0.00000000 0.98050000
4 9 0.00000000 0.00000000 -0.00739430 1.27890000
4 10 0.00000160 0.00000320 0.00000000 1.38290000
4 11 0.00000000 0.00000000 -0.00000030 1.67250000
4 12 -0.00828310 0.00511660 0.00000000 1.77070000
4 13 -0.01492560 -0.02414410 0.00000000 1.90810000
4 14 0.00011310 0.00019070 0.00000000 2.08180000
4 15 0.00000000 0.00000000 0.00046650 2.10020000
4 16 0.00000000 0.00000000 -0.00000020 2.10640000
4 17 -0.00001600 0.00000990 0.00000000 2.14760000
4 18 0.00000000 0.00000000 0.00013710 2.17660000
4 19 0.00010320 0.00016550 0.00000000 2.37440000
4 20 0.00000000 0.00000000 -0.00004100 2.53510000
4 21 0.00000000 0.00000000 -0.05410160 2.56570000
4 22 0.00000000 0.00000000 -0.00000010 2.59930000
4 23 -0.06047970 -0.09787940 0.00000000 2.64090000
4 24 -0.08181260 0.05054410 0.00000000 2.68910000
4 25 0.00000000 0.00000000 0.00000120 2.82440000
4 26 0.00000000 0.00000000 0.00000030 2.86580000
4 27 0.00000000 0.00000000 -0.01914620 2.94610000
4 28 -0.00000010 0.00000040 0.00000000 2.97100000
4 29 0.14503700 0.23474690 0.00000000 3.14090000
4 30 0.00000000 0.00000000 0.00000580 3.23250000
4 31 -0.00001250 -0.00001550 0.00000000 3.29990000
4 32 -0.00001240 0.00000420 0.00000000 3.33530000
4 33 0.00000000 0.00000000 -0.16909840 3.37380000
4 34 0.00000000 0.00000000 -0.39837150 3.42220000
4 35 0.00105860 -0.00062760 0.00000000 3.45160000
4 36 -0.00004390 0.00002580 0.00000000 3.54900000
4 37 0.00000000 0.00000000 -0.00000240 3.60300000
4 38 0.00001990 0.00004400 0.00000000 3.60760000
4 39 0.00000000 0.00000000 -0.00000000 3.67360000
4 40 0.11852230 0.19183040 0.00000000 3.67660000
4 41 0.18189710 0.29440310 0.00000000 3.80580000
4 42 0.00000000 0.00000000 -0.00001120 3.83420000
4 43 0.00002500 -0.00001500 0.00000000 3.91940000
4 44 0.10181130 0.16479780 0.00000000 4.01990000
4 45 0.00000000 0.00000000 -0.00005060 4.02820000
4 46 0.00000000 0.00000000 -0.00029150 4.05580000
4 47 0.00000000 0.00000000 -0.01888020 4.05590000
4 48 0.00000000 0.00000000 -0.00000050 4.10990000
4 49 0.00000000 0.00000000 0.00000000 4.14490000
4 50 -0.02142870 0.01324140 0.00000000 4.20320000
4 51 -0.00615550 0.00380530 0.00000000 4.20460000
4 52 -0.01184710 0.00732250 0.00000000 4.23350000
4 53 0.00000000 0.00000000 0.00000400 4.26940000
4 54 -0.00016050 -0.00026270 0.00000000 4.28120000
4 55 0.00016890 0.00027580 0.00000000 4.35280000
4 56 0.00104390 -0.00064830 0.00000000 4.39990000
4 57 0.00000000 0.00000000 -0.00001130 4.40780000
4 58 0.00000850 0.00001440 0.00000000 4.48870000
4 59 0.00000000 0.00000000 -0.00000040 4.57210000
4 60 -0.00014540 -0.00023800 0.00000000 4.57330000
4 61 0.00000000 0.00000000 -0.04393380 4.61480000
4 62 0.00000000 0.00000000 0.00003430 4.69970000
4 63 0.00007490 0.00012110 0.00000000 4.78870000
4 64 -0.09795090 0.06050830 0.00000000 4.84040000
4 65 0.00000000 0.00000000 -0.00000400 4.85980000
4 66 0.00000000 0.00000000 -0.00000000 4.89560000
4 67 -0.13756640 -0.22262970 0.00000000 4.94270000
4 68 0.00000000 0.00000000 -0.00000480 4.94560000
4 69 0.00000000 0.00000000 0.00000430 5.03700000
4 70 -0.00994100 0.00615890 0.00000000 5.09360000
4 71 -0.18044660 0.11150080 0.00000000 5.14430000
4 72 0.04505850 0.07287490 0.00000000 5.16960000
4 73 0.00000000 0.00000000 0.00002530 5.19750000
4 74 0.00000000 0.00000000 -0.00022170 5.23310000
4 75 0.01111490 -0.00685770 0.00000000 5.27040000
4 76 -0.00000530 -0.00001590 0.00000000 5.27620000
4 77 0.00003180 -0.00001940 0.00000000 5.27720000
4 78 0.00000000 0.00000000 -0.00015770 5.38470000
4 79 0.00000000 0.00000000 1.02950570 5.38640000
4 80 0.00000000 0.00000000 0.00000410 5.45060000
4 81 0.00000000 0.00000000 -0.00000420 5.53190000
4 82 -0.11941250 0.07375910 0.00000000 5.59870000
4 83 0.00000000 0.00000000 0.00005680 5.65050000
4 84 0.00000000 0.00000000 0.27912960 5.66850000
4 85 0.01877020 0.03091020 0.00000000 5.66900000
4 86 0.00000000 0.00000000 -0.00787180 5.66990000
4 87 -0.03865510 0.02360290 0.00000000 5.67020000
4 88 0.00002490 0.00002180 0.00000000 5.68020000
4 89 -0.00009200 0.00005740 0.00000000 5.70910000
4 90 0.00000000 0.00000000 0.00637200 5.79310000
4 91 0.00000000 0.00000000 -0.00002490 5.84390000
4 92 0.06176110 0.05496070 0.00000000 5.85260000
4 93 0.47940270 -0.29997880 0.00000000 5.85290000
4 94 0.00000000 0.00000000 -0.00004120 5.92200000
4 95 0.00000000 0.00000000 0.00001500 5.95920000
4 96 0.00159590 -0.00098480 0.00000000 5.97220000
4 97 -0.00003570 -0.00006300 0.00000000 6.10730000
4 98 0.00000000 0.00000000 0.00000740 6.13930000
4 99 0.00000000 0.00000000 -0.00000130 6.14270000
4 100 0.00000000 0.00000000 -0.06217820 6.16250000
